Year,Country,COUNTRY,VARIABLE,Variable,MEASURE,Measure,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2018,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,9883630000.0,,
2018,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,HUF,Forint,0.0,Units,,,567608591000.0,,
2018,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,ISK,Iceland Krona,0.0,Units,,,12752500000.0,,
2018,India,,,,,,,,,,,,,,,
2018,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,6555000000.0,,
2018,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,JPY,Yen,0.0,Units,,,3913147000000.0,,
2018,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,KRW,Won,0.0,Units,,,15741578000000.0,,
2018,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,325000000.0,,
2018,Netherlands,,,,,,,,,,,,,,,
2018,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,NZD,New Zealand Dollar,0.0,Units,,,1804526231.0,,
2018,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,NOK,Norwegian Krone,0.0,Units,,,38988000000.0,,
2018,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,PLN,Zloty,0.0,Units,,,11370000000.0,,
2018,Portugal,,,,,,,,,,,,,,,
2018,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,768840000.0,,
2018,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,330000000.0,,
2018,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,SEK,Swedish Krona,0.0,Units,,,25611000000.0,,
2018,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,CHF,Swiss Franc,0.0,Units,,,4407738968.4266,,
2018,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,TRY,Turkish Lira,0.0,Units,,,49606855462.798,,
2018,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,GBP,Pound Sterling,0.0,Units,,,7674053000.0,,
2018,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,USD,US Dollar,0.0,Units,,,102300000000.0,,
2019,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,735000000.0,P,Provisional value
2019,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,CAD,Canadian Dollar,0.0,Units,,,11207000000.0,P,Provisional value
2019,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,HRK,Croatian Kuna,0.0,Units,,,2632000000.0,,
2019,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,CZK,Czech Koruna,0.0,Units,,,35503000000.0,,
2019,Denmark,,,,,,,,,,,,,,,
2019,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,1522000000.0,,
2019,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,10413000000.0,,
2019,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,HUF,Forint,0.0,Units,,,744319000000.0,,
2019,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,ISK,Iceland Krona,0.0,Units,,,12585400000.0,,
2019,India,,,,,,,,,,,,,,,
2019,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,4310000000.0,,
2019,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,JPY,Yen,0.0,Units,,,4006026000000.0,,
2019,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,KRW,Won,0.0,Units,,,17226275000000.0,,
2019,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,352000000.0,,
2019,Netherlands,,,,,,,,,,,,,,,
2019,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,NZD,New Zealand Dollar,0.0,Units,,,1769000000.0,,
2019,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,NOK,Norwegian Krone,0.0,Units,,,39907000000.0,,
2019,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,PLN,Zloty,0.0,Units,,,10380000000.0,,
2019,Portugal,,,,,,,,,,,,,,,
2019,Slovak Republic,,,,,,,,,,,,,,,
2019,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,306000000.0,,
2019,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,SEK,Swedish Krona,0.0,Units,,,26503000000.0,,
2019,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,CHF,Swiss Franc,0.0,Units,,,4785430086.8947,,
2019,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,TRY,Turkish Lira,0.0,Units,,,39987292059.66,,
2019,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,GBP,Pound Sterling,0.0,Units,,,8459419000.0,,
2019,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2019.0,USD,US Dollar,0.0,Units,,,107700000000.0,,
2020,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,607000000.0,,
2020,Canada,,,,,,,,,,,,,,,
2020,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,HRK,Croatian Kuna,0.0,Units,,,3332000000.0,,
2020,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,CZK,Czech Koruna,0.0,Units,,,43411000000.0,,
2020,Denmark,,,,,,,,,,,,,,,
2020,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,1444000000.0,,
2020,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,9630572000.0,,
2020,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,HUF,Forint,0.0,Units,,,639271218000.0,,
2020,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,ISK,Iceland Krona,0.0,Units,,,16575000000.0,,
2020,India,,,,,,,,,,,,,,,
2020,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,4393000000.0,,
2020,Japan,,,,,,,,,,,,,,,
2020,Korea,,,,,,,,,,,,,,,
2020,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,466000000.0,,
2020,Netherlands,,,,,,,,,,,,,,,
2020,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,NZD,New Zealand Dollar,0.0,Units,,,2419000000.0,,
2020,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,NOK,Norwegian Krone,0.0,Units,,,35097000000.0,,
2020,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,PLN,Zloty,0.0,Units,,,14252000000.0,,
2020,Portugal,,,,,,,,,,,,,,,
2020,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,752200000.0,,
2020,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,235000000.0,,
2020,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,SEK,Swedish Krona,0.0,Units,,,30852000000.0,,
2020,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,CHF,Swiss Franc,0.0,Units,,,5030848325.9883,,
2020,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,TRY,Turkish Lira,0.0,Units,,,43774773475.785,,
2020,United Kingdom,,,,,,,,,,,,,,,
2020,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2020.0,USD,US Dollar,0.0,Units,,,106300000000.0,,
2021,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,1311000000.0,,
2021,Canada,,,,,,,,,,,,,,,
2021,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,HRK,Croatian Kuna,0.0,Units,,,4043000000.0,,
2021,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,CZK,Czech Koruna,0.0,Units,,,46604000000.0,,
2021,Denmark,,,,,,,,,,,,,,,
2021,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,1375000000.0,,
2021,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,10153386000.0,P,Provisional value
2021,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,HUF,Forint,0.0,Units,,,679027989000.0,,
2021,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,ISK,Iceland Krona,0.0,Units,,,15673000000.0,,
2021,India,,,,,,,,,,,,,,,
2021,Italy,,,,,,,,,,,,,,,
2021,Japan,,,,,,,,,,,,,,,
2021,Korea,,,,,,,,,,,,,,,
2021,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,434000000.0,,
2021,Netherlands,,,,,,,,,,,,,,,
2021,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,NZD,New Zealand Dollar,0.0,Units,,,1693000000.0,,
2021,Norway,,,,,,,,,,,,,,,
2021,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,PLN,Zloty,0.0,Units,,,14467000000.0,,
2021,Portugal,,,,,,,,,,,,,,,
2021,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,1113000000.0,,
2021,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,299000000.0,,
2021,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,SEK,Swedish Krona,0.0,Units,,,29527000000.0,,
2021,Switzerland,,,,,,,,,,,,,,,
2021,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,TRY,Turkish Lira,0.0,Units,,,44455458432.351,,
2021,United Kingdom,,,,,,,,,,,,,,,
2021,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2021.0,USD,US Dollar,0.0,Units,,,108600000000.0,,
