Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
1999,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,1999.0,PKM,Passenger-kilometres,6.0,Millions,,,62500.0,,
1999,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,1999.0,PKM,Passenger-kilometres,6.0,Millions,,,955563.0,,
1999,United States,USA,T-PASS-RD-TOT,Road passenger transport,1999.0,PKM,Passenger-kilometres,6.0,Millions,,,4277003.0,,
1999,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,1999.0,PKM,Passenger-kilometres,6.0,Millions,,,65010.0,,
1999,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,1999.0,PKM,Passenger-kilometres,6.0,Millions,,,54508.0,,
2000,Korea,,,,,,,,,,,,,
2000,Croatia,,,,,,,,,,,,,
2000,Netherlands,NLD,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,156553.0,E,Estimated value
2000,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,4250.0,,
2000,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,80499.0,,
2000,France,FRA,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,747054.0,,
2000,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,189373.0,B; E,Break; Estimated value
2000,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,807481.0,B,Break
2000,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,685066.07249072,,
2000,New Zealand,,,,,,,,,,,,,
2000,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,32364.0,,
2000,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,113273.0,B,Break
2000,Lithuania,,,,,,,,,,,,,
2000,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,73291.0,E,Estimated value
2000,Portugal,PRT,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,94204.0,E,Estimated value
2000,India,IND,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,2076000.0,,
2000,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,185681.0,,
2000,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,119400.0,,
2000,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,64622.0,,
2000,Canada,CAN,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,502000.0,,
2000,Slovenia,SVN,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,23827.0,,
2000,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,63400.0,,
2000,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,951251.0,B,Break
2000,United States,USA,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,4353880.0,B,Break
2000,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,64194.0,,
2000,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2000.0,PKM,Passenger-kilometres,6.0,Millions,,,55314.0,,
