Year,Country,COUNTRY,VARIABLE,Variable,MEASURE,Measure,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2017,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,NZD,New Zealand Dollar,0.0,Units,,,1575965568.0,,
2017,Norway,,,,,,,,,,,,,,,
2017,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,PLN,Zloty,0.0,Units,,,2199000000.0,,
2017,Portugal,,,,,,,,,,,,,,,
2017,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,230000000.0,,
2017,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,117000000.0,,
2017,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,SEK,Swedish Krona,0.0,Units,,,9973000000.0,,
2017,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,CHF,Swiss Franc,0.0,Units,,,3011000000.0,,
2017,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,TRY,Turkish Lira,0.0,Units,,,945000000.0,,
2017,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,GBP,Pound Sterling,0.0,Units,,,1768027000.0,,
2017,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,USD,US Dollar,0.0,Units,,,51442240042.163,,
2018,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,216000000.0,,
2018,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,CAD,Canadian Dollar,0.0,Units,,,6157000000.0,,
2018,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,HRK,Croatian Kuna,0.0,Units,,,1434000000.0,,
2018,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,CZK,Czech Koruna,0.0,Units,,,22347000000.0,,
2018,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,DKK,Danish Krone,0.0,Units,,,8582000000.0,,
2018,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,543000000.0,,
2018,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,2370650000.0,,
2018,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,HUF,Forint,0.0,Units,,,121063118000.0,,
2018,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,ISK,Iceland Krona,0.0,Units,,,10660000000.0,,
2018,India,,,,,,,,,,,,,,,
2018,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,7352000000.0,,
2018,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,JPY,Yen,0.0,Units,,,2147418000000.0,,
2018,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,KRW,Won,0.0,Units,,,2848286000000.0,,
2018,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,144000000.0,,
2018,Netherlands,,,,,,,,,,,,,,,
2018,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,NZD,New Zealand Dollar,0.0,Units,,,1813000000.0,,
2018,Norway,,,,,,,,,,,,,,,
2018,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,PLN,Zloty,0.0,Units,,,1980000000.0,,
2018,Portugal,,,,,,,,,,,,,,,
2018,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,295700000.0,,
2018,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,115000000.0,,
2018,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,SEK,Swedish Krona,0.0,Units,,,10596000000.0,,
2018,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,CHF,Swiss Franc,0.0,Units,,,2995000000.0,,
2018,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,TRY,Turkish Lira,0.0,Units,,,1346000000.0,,
2018,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,GBP,Pound Sterling,0.0,Units,,,2062552000.0,,
2018,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018.0,USD,US Dollar,0.0,Units,,,60637022760.0,,
2019,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,213000000.0,,
2019,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,CAD,Canadian Dollar,0.0,Units,,,6544000000.0,P,Provisional value
2019,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,HRK,Croatian Kuna,0.0,Units,,,1905000000.0,,
2019,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,CZK,Czech Koruna,0.0,Units,,,25220000000.0,,
2019,Denmark,,,,,,,,,,,,,,,
2019,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,494000000.0,,
2019,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,2327010000.0,,
2019,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,HUF,Forint,0.0,Units,,,122198000000.0,,
2019,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,ISK,Iceland Krona,0.0,Units,,,9760000000.0,,
2019,India,,,,,,,,,,,,,,,
2019,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,6813000000.0,,
2019,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,JPY,Yen,0.0,Units,,,2643738000000.0,,
2019,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,KRW,Won,0.0,Units,,,3225344000000.0,,
2019,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,147000000.0,,
2019,Netherlands,,,,,,,,,,,,,,,
2019,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,NZD,New Zealand Dollar,0.0,Units,,,1855000000.0,,
2019,Norway,,,,,,,,,,,,,,,
2019,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,PLN,Zloty,0.0,Units,,,2067000000.0,,
2019,Portugal,,,,,,,,,,,,,,,
2019,Slovak Republic,,,,,,,,,,,,,,,
2019,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,EUR,Euro,0.0,Units,,,122000000.0,,
2019,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,SEK,Swedish Krona,0.0,Units,,,10585000000.0,,
2019,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,CHF,Swiss Franc,0.0,Units,,,2931000000.0,,
2019,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,TRY,Turkish Lira,0.0,Units,,,2073000000.0,,
2019,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,GBP,Pound Sterling,0.0,Units,,,2028159000.0,,
2019,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019.0,USD,US Dollar,0.0,Units,,,61503000000.0,,
2020,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,155000000.0,,
2020,Canada,,,,,,,,,,,,,,,
2020,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,HRK,Croatian Kuna,0.0,Units,,,1800000000.0,,
2020,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,CZK,Czech Koruna,0.0,Units,,,23382000000.0,,
2020,Denmark,,,,,,,,,,,,,,,
2020,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,674000000.0,,
2020,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,2371020000.0,,
2020,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,HUF,Forint,0.0,Units,,,135958356000.0,,
2020,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,ISK,Iceland Krona,0.0,Units,,,10460000000.0,,
2020,India,,,,,,,,,,,,,,,
2020,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,7130000000.0,,
2020,Japan,,,,,,,,,,,,,,,
2020,Korea,,,,,,,,,,,,,,,
2020,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,140000000.0,,
2020,Netherlands,,,,,,,,,,,,,,,
2020,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,NZD,New Zealand Dollar,0.0,Units,,,1846000000.0,,
2020,Norway,,,,,,,,,,,,,,,
2020,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,PLN,Zloty,0.0,Units,,,2238000000.0,,
2020,Portugal,,,,,,,,,,,,,,,
2020,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,231600000.0,,
2020,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,EUR,Euro,0.0,Units,,,139000000.0,,
2020,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,SEK,Swedish Krona,0.0,Units,,,10777000000.0,,
2020,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,CHF,Swiss Franc,0.0,Units,,,2981000000.0,,
2020,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,TRY,Turkish Lira,0.0,Units,,,2989000000.0,,
2020,United Kingdom,,,,,,,,,,,,,,,
2020,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020.0,USD,US Dollar,0.0,Units,,,61346000000.0,,
2021,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,498000000.0,,
2021,Canada,,,,,,,,,,,,,,,
2021,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,HRK,Croatian Kuna,0.0,Units,,,1836000000.0,,
2021,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,CZK,Czech Koruna,0.0,Units,,,29181000000.0,,
2021,Denmark,,,,,,,,,,,,,,,
2021,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,618000000.0,,
2021,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,2541180000.0,P,Provisional value
2021,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,HUF,Forint,0.0,Units,,,120924397000.0,,
2021,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,ISK,Iceland Krona,0.0,Units,,,11050000000.0,,
2021,India,,,,,,,,,,,,,,,
2021,Italy,,,,,,,,,,,,,,,
2021,Japan,,,,,,,,,,,,,,,
2021,Korea,,,,,,,,,,,,,,,
2021,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,146000000.0,,
2021,Netherlands,,,,,,,,,,,,,,,
2021,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,NZD,New Zealand Dollar,0.0,Units,,,1921000000.0,,
2021,Norway,,,,,,,,,,,,,,,
2021,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,PLN,Zloty,0.0,Units,,,2540000000.0,,
2021,Portugal,,,,,,,,,,,,,,,
2021,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,360000000.0,,
2021,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,EUR,Euro,0.0,Units,,,134000000.0,,
2021,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,SEK,Swedish Krona,0.0,Units,,,12482000000.0,,
2021,Switzerland,,,,,,,,,,,,,,,
2021,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2021.0,TRY,Turkish Lira,0.0,Units,,,3813000000.0,,
2021,United Kingdom,,,,,,,,,,,,,,,
2021,United States,,,,,,,,,,,,,,,
